user_id;follower_count;following_count;like_count;retweet_count;Num_Syllables;id;Avg_Syllables;Avg_Words_in_Sentences;Flesh-Kincaid;Num_Big_words;Num_Long_Sentences;Num_Sentences;Num_Short_Sentences;Num_Urls;Num_words;Rate_Adv_adj;class
87775422;4265003;518;58;26;41;565;1.8181818182;10.5;10.1545454545;5;0;2;0;1;22;0.0909090909;real
87775422;4265003;518;30;9;40;566;1875;23;15895;6;0;1;0;1;24;0.0833333333;real
87775422;4265003;518;38;10;37;567;2.1739130435;22;19.032173913;4;0;1;0;1;23;0.1304347826;real
87775422;4265003;518;18;5;38;568;2.2;19;18.17;8;0;1;0;1;20;0.05;real
87775422;4265003;518;51;14;40;569;2.2;19;18.17;8;0;1;0;1;20;0.05;real
87775422;4265003;518;152;37;42;570;2.3636363636;11;16.5909090909;8;0;2;1;0;22;0.1818181818;real
87775422;4265003;518;84;15;39;571;1.9;19;14.63;6;0;1;0;1;20;0.1;real
87775422;4265003;518;44;11;45;572;2.6111111111;8.5;18.7311111111;8;0;2;1;1;18;0;real
87775422;4265003;518;37;7;40;573;2.2777777778;8.5;14.7977777778;4;0;2;1;1;18;0.1111111111;real
87775422;4265003;518;26;14;41;574;2;19;15.81;10;0;1;0;1;20;0.1;real
87775422;4265003;518;27;12;43;575;1.6818181818;21;12.8354545455;6;0;1;0;1;22;0.0909090909;real
87775422;4265003;518;85;12;40;576;2375;15;18675;10;0;1;0;1;16;0.1875;real
87775422;4265003;518;101;24;28;577;2;9.5;11.91;7;0;2;1;1;20;0.1;real
87775422;4265003;518;30;14;39;578;2.4705882353;5.6666666667;15.7729411765;6;0;3;2;1;17;0.1176470588;real
87775422;4265003;518;29;7;27;579;2.0526315789;18;16.0410526316;6;0;1;0;1;19;0.1578947368;real
87775422;4265003;518;30;8;38;580;2.25;19;18.76;9;0;1;0;1;20;0.05;real
87775422;4265003;518;69;22;38;581;2;19;15.81;7;0;1;0;1;20;0;real
87775422;4265003;518;68;16;35;582;2.2777777778;8.5;14.7977777778;6;0;2;1;1;18;0.0555555556;real
87775422;4265003;518;50;18;34;583;1.9545454545;10.5;11.7636363636;7;0;2;1;1;22;0.0454545455;real
303862998;7041608;4594;89;23;41;584;1.9047619048;20;15.0761904762;7;0;1;0;1;21;0.1428571429;real
303862998;7041608;4594;177;41;15;585;2.3333333333;5.5;14.2833333333;3;0;2;0;1;12;0.0833333333;real
303862998;7041608;4594;35;13;43;586;2.0526315789;18;16.0410526316;8;0;1;0;1;19;0.1578947368;real
303862998;7041608;4594;35;4;40;587;3;8;23.32;6;0;1;1;1;9;0;real
303862998;7041608;4594;267;81;25;588;1.7272727273;10.5;9.0818181818;5;0;2;1;1;22;0.1363636364;real
303862998;7041608;4594;97;37;31;589;2.5333333333;7;17.2283333333;8;0;2;1;1;15;0.0666666667;real
303862998;7041535;4593;284;80;46;590;1.9444444444;17;14.3744444444;10;0;1;0;1;18;0.1111111111;real
303862998;7041535;4593;114;33;17;591;2.2666666667;7;14.0816666667;4;0;2;1;1;15;0.1333333333;real
303862998;7041535;4593;68;18;43;592;1.8636363636;21;14.9809090909;6;0;1;0;1;22;0.0909090909;real
303862998;7041608;4594;58;17;43;593;1.6666666667;4;5.8316666667;2;0;2;1;1;9;0;real
303862998;7041608;4594;89;28;33;594;1.9545454545;10.5;11.7636363636;9;0;2;1;1;22;0.1363636364;real
303862998;7041608;4594;318;98;22;595;2.1052631579;18;16.6621052632;7;0;1;0;1;19;0;real
303862998;7041608;4594;23;9;44;596;1.9230769231;6;9.6373076923;7;0;2;1;1;13;0.2307692308;real
303862998;7041608;4594;36;10;58;597;1.6315789474;9;7.3676315789;6;0;2;1;1;19;0.1052631579;real
303862998;7041608;4594;65;18;39;598;2.4210526316;18;20.3884210526;9;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;74;31;37;599;1.8888888889;4;8.4538888889;3;0;2;2;1;9;0;real
303862998;7041608;4594;51;18;42;600;2.15;19;17.58;8;0;1;0;1;20;0.1;real
303862998;7041608;4594;827;543;21;601;2.2631578947;18;18.5252631579;8;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;55;17;41;602;2.0625;7.5;11.8675;10;0;2;1;1;16;125;real
303862998;7041608;4594;137;25;33;603;1.6923076923;6;6.9142307692;4;0;2;0;1;13;0.0769230769;real
303862998;7041608;4594;377;135;34;604;2.0952380952;20;17.3238095238;8;0;1;0;1;21;0.0952380952;real
303862998;7041608;4594;39;10;50;605;2.9;19;26.43;7;0;1;0;1;20;0.1;real
303862998;7041608;4594;47;15;42;606;2.0526315789;18;16.0410526316;7;0;1;0;1;19;0.1052631579;real
303862998;7041608;4594;287;81;31;607;2.1764705882;16;16.7223529412;8;0;1;0;1;17;0.1764705882;real
303862998;7041608;4594;41;12;49;608;2.3333333333;8.5;15.4533333333;8;0;2;1;1;18;0.1111111111;real
303862998;7041608;4594;62;14;46;609;2.1;9;13.09;3;0;1;0;1;10;0.2;real
303862998;7041608;4594;82;24;40;610;2.2777777778;17;18.3077777778;8;0;1;0;1;18;0.1111111111;real
303862998;7041608;4594;89;34;33;611;2.3571428571;6.5;14.9542857143;8;0;2;1;1;14;0.0714285714;real
303862998;7041608;4594;69;15;57;612;1.7894736842;9;9.2307894737;8;0;2;1;1;19;0.2105263158;real
303862998;7041608;4594;43;19;44;613;2.9411764706;16;25.7458823529;9;0;1;0;1;17;0;real
303862998;7041608;4594;55;17;49;614;2;20;16.2;8;0;1;0;1;21;0.0952380952;real
303862998;7041608;4594;197;53;40;615;2.3846153846;12;17.6184615385;4;0;1;0;1;13;0.0769230769;real
303862998;7041608;4594;316;144;47;616;2.45;7;15.92;8;0;3;2;1;20;0.1;real
303862998;7041608;4594;246;53;49;617;2.5555555556;17;21.5855555556;10;0;1;0;1;18;0.1111111111;real
303862998;7041608;4594;129;63;43;618;2.3529411765;16;18.8047058824;7;0;1;0;1;17;0.0588235294;real
303862998;7041608;4594;66;17;50;619;2.0625;15;14.9875;7;0;1;0;1;16;125;real
303862998;7041608;4594;68;14;56;620;3;5;21.6625;8;0;4;3;1;19;0.0526315789;real
303862998;7041608;4594;217;49;17;621;2;21;16.59;5;0;1;0;1;22;0;real
303862998;7041608;4594;65;26;49;622;2.3333333333;20;20.1333333333;8;0;1;0;1;21;0.1428571429;real
303862998;7041608;4594;39;14;45;623;1.9047619048;20;15.0761904762;8;0;1;0;1;21;0.0476190476;real
303862998;7041608;4594;79;24;44;624;1.7407407407;13;10.2157407407;4;0;2;1;1;27;0.0740740741;real
303862998;7041608;4594;99;21;20;625;2.7222222222;17;23.5522222222;9;0;1;0;1;18;0;real
303862998;7041608;4594;131;44;24;626;2.3888888889;9;16.1088888889;7;0;2;1;1;18;0.0555555556;real
303862998;7041608;4594;208;78;23;627;2.6315789474;18;22.8726315789;8;0;1;0;1;19;0.1578947368;real
303862998;7041608;4594;67;16;43;628;2.5454545455;6;16.5913636364;7;0;4;3;1;22;0;real
303862998;7041608;4594;34;7;46;629;2.4285714286;3;14.4321428571;5;0;2;2;1;7;0;real
303862998;7041608;4594;268;71;34;630;2.7222222222;17;23.5522222222;9;0;1;0;1;18;0;real
303862998;7041608;4594;52;21;43;631;2.1428571429;20;17.8857142857;7;0;1;0;1;21;0;real
303862998;7041608;4594;53;17;47;632;2.3157894737;18;19.1463157895;9;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;66;12;39;633;2;8;11.91;3;0;1;1;2;10;0.1;real
303862998;7041608;4594;38;15;39;634;1.6;7;6215;4;0;2;1;1;15;0.2666666667;real
303862998;7041608;4594;61;13;38;635;1.9166666667;11;11.7066666667;5;0;1;0;1;12;0.25;real
303862998;7041608;4594;159;52;36;636;2.2631578947;18;18.5252631579;6;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;79;21;44;637;2.0909090909;21;17.6627272727;7;0;1;0;1;22;0.0909090909;real
303862998;7041608;4594;165;22;25;638;1.8888888889;17;13.7188888889;8;0;1;0;1;18;0.0555555556;real
303862998;7041608;4594;57;19;42;639;2.5294117647;16;20.8870588235;8;0;1;0;1;17;0.1764705882;real
303862998;7041608;4594;95;22;40;640;2.1363636364;21;18.1990909091;5;0;1;0;1;22;0.0909090909;real
303862998;7041608;4594;78;27;40;641;1.95;19;15.22;7;0;1;0;1;20;0.1;real
303862998;7041608;4594;133;27;33;642;2.1666666667;17;16.9966666667;6;0;1;0;1;18;0.2777777778;real
303862998;7041608;4594;91;20;41;643;1.8095238095;20;13.9523809524;8;0;1;0;1;21;0.0476190476;real
303862998;7041608;4594;47;18;47;644;1.8;9.5;9.55;7;0;2;1;1;20;0.1;real
303862998;7041608;4594;71;17;34;645;2.2;19;18.17;8;0;1;0;1;20;0.15;real
303862998;7041608;4594;155;44;35;646;1.7857142857;6.5;8.2114285714;5;0;2;1;1;14;0.0714285714;real
303862998;7041608;4594;159;50;21;647;2.3333333333;17;18.9633333333;10;0;1;0;1;18;0.1111111111;real
303862998;7041608;4594;97;17;40;648;2.1052631579;18;16.6621052632;9;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;225;53;24;649;2.2222222222;17;17.6522222222;8;0;1;0;1;18;0;real
303862998;7041608;4594;52;16;42;650;1.8333333333;8.5;9.5533333333;5;0;2;1;1;18;0.0555555556;real
303862998;7041608;4594;40;11;30;651;2.1578947368;9.5;13.5781578947;8;0;2;1;1;19;0.0526315789;real
303862998;7041608;4594;61;23;32;652;2.4736842105;9.5;17.3044736842;9;0;2;1;1;19;0.0526315789;real
303862998;7041608;4594;94;26;38;653;1.7894736842;9;9.2307894737;9;0;2;1;1;19;0.0526315789;real
303862998;7041608;4594;58;12;39;654;2.1875;7.5;13.3425;6;0;2;1;1;16;0.0625;real
303862998;7041608;4594;66;20;43;655;2.1;4.5;11.14;2;0;2;1;1;10;0;real
303862998;7041608;4594;577;175;27;656;2.1052631579;18;16.6621052632;8;0;1;0;1;19;0.1578947368;real
303862998;7041608;4594;54;17;43;657;1.8461538462;12;11.2646153846;5;0;1;0;1;13;0;real
303862998;7041608;4594;54;8;43;658;1.9090909091;21;15.5172727273;7;0;1;0;1;22;0.1363636364;real
303862998;7041608;4594;141;71;23;659;2.1428571429;6;12.4257142857;6;0;2;1;2;14;0.2142857143;real
303862998;7041608;4594;210;52;41;660;2.1333333333;7;12.5083333333;6;0;2;1;1;15;0;real
303862998;7041608;4594;57;12;51;661;2;18;15.42;6;0;1;0;1;19;0;real
303862998;7041608;4594;86;16;36;662;2.1666666667;17;16.9966666667;8;0;1;0;1;18;0.0555555556;real
303862998;7041608;4594;107;27;35;663;2.15;10;13.68;8;0;2;1;1;20;0.2;real
303862998;7041608;4594;236;53;33;664;1.6875;5;6.4025;4;0;3;1;1;16;0;real
303862998;7041608;4594;173;67;19;665;2.15;19;17.58;7;0;1;0;1;20;0.05;real
303862998;7041608;4594;64;21;37;666;2.15;19;17.58;7;0;1;0;1;20;0.05;real
303862998;7041608;4594;160;53;38;667;1.9166666667;5.5;9.3666666667;2;0;2;1;1;12;0.0833333333;real
303862998;7041608;4594;133;29;37;668;1.8636363636;21;14.9809090909;8;0;1;0;1;22;0.0454545455;real
303862998;7041608;4594;30;14;41;669;2.6842105263;18;23.4936842105;8;0;1;0;1;19;0.1052631579;real
303862998;7041608;4594;41;10;37;670;2.1176470588;8.5;12.7132352941;8;0;2;1;1;17;0.0588235294;real
303862998;7041608;4594;130;21;21;671;1.75;9.5;8.96;6;0;2;1;1;20;0.05;real
303862998;7041608;4594;55;20;39;672;2.2;7;13295;6;0;2;1;1;15;0.2;real
303862998;7041608;4594;23;8;39;673;1.4615384615;6;4.1911538462;3;0;2;1;1;13;0;real
303862998;7041608;4594;192;69;42;674;1.85;19;14.04;6;0;1;0;1;20;0.05;real
303862998;7041608;4594;64;17;48;675;1.9;19;14.63;8;0;1;0;1;20;0.15;real
303862998;7041608;4594;97;28;36;676;1.85;19;14.04;9;0;1;0;1;20;0.1;real
303862998;7041608;4594;176;43;48;677;2.05;19;16.4;7;0;1;0;1;20;0.05;real
303862998;7041608;4594;68;21;42;678;1.9473684211;18;14.7989473684;9;0;1;0;1;19;0.1578947368;real
303862998;7041608;4594;560;129;19;679;2.1;4.5;11.14;5;0;2;1;1;10;0;real
303862998;7041608;4594;248;138;40;680;1.95;19;15.22;8;0;1;0;1;20;0;real
303862998;7041608;4594;34;9;44;681;1.8571428571;20;14.5142857143;7;0;1;0;1;21;0.0476190476;real
303862998;7041608;4594;189;45;43;682;2.3333333333;17;18.9633333333;8;0;1;0;1;18;0;real
303862998;7041608;4594;83;24;41;683;2.1818181818;10.5;14.4454545455;6;0;2;1;1;22;0.0909090909;real
303862998;7041608;4594;53;10;47;684;1.8;19;13.45;5;0;1;0;1;20;0.1;real
303862998;7041608;4594;57;18;54;685;2.1818181818;21;18.7354545455;7;0;1;0;1;22;0.0454545455;real
303862998;7041608;4594;35;9;40;686;2.1;19;16.99;7;0;1;0;1;20;0;real
303862998;7041608;4594;56;19;43;687;2375;3.5;13995;4;0;2;2;1;8;125;real
303862998;7041608;4594;127;47;41;688;2;9.5;11.91;8;0;2;1;1;20;0.05;real
303862998;7041608;4594;150;67;39;689;2.0952380952;20;17.3238095238;8;0;1;0;1;21;0.0476190476;real
303862998;7041608;4594;62;22;40;690;2.5294117647;16;20.8870588235;8;0;1;0;1;17;0.1176470588;real
303862998;7041608;4594;598;232;23;691;1.9523809524;20;15.6380952381;6;0;1;0;1;21;0;real
303862998;7041608;4594;190;41;42;692;2.35;19;19.94;8;0;1;0;1;20;0.05;real
303862998;7041608;4594;47;10;42;693;2.5714285714;10.5;18.8478571429;8;0;2;1;1;21;0.1904761905;real
303862998;7041608;4594;52;14;40;694;1.9047619048;20;15.0761904762;9;0;1;0;1;21;0.0476190476;real
303862998;7041608;4594;610;137;16;695;1.8695652174;11;10.9558695652;6;0;2;1;1;23;0.0434782609;real
303862998;7041608;4594;106;31;38;696;2.1578947368;18;17.2831578947;10;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;50;15;39;697;1.95;19;15.22;7;0;1;0;1;20;0.1;real
303862998;7041608;4594;125;45;31;698;2.3529411765;8;15.4897058824;9;0;2;1;1;17;0;real
303862998;7041608;4594;53;18;41;699;1.7692307692;6;7.8219230769;4;0;2;1;1;13;0.0769230769;real
303862998;7041608;4594;814;265;37;700;2.2105263158;18;17.9042105263;8;0;1;0;1;19;0.1578947368;real
303862998;7041608;4594;269;128;39;701;2.1;19;16.99;7;0;1;0;1;20;0;real
303862998;7041608;4594;344;134;47;702;1.8181818182;10.5;10.1545454545;6;0;2;1;1;22;0.0454545455;real
303862998;7041608;4594;156;50;35;703;1.3333333333;5.5;2.4833333333;1;0;2;0;1;12;0;real
303862998;7041608;4594;70;14;43;704;2;18;15.42;7;0;1;0;1;19;0.1578947368;real
303862998;7041608;4594;101;20;38;705;2.2941176471;16;18.1105882353;9;0;1;0;1;17;0;real
303862998;7041608;4594;35;5;51;706;1.8235294118;8;9.2426470588;7;0;2;1;1;17;0.0588235294;real
303862998;7041608;4594;74;20;42;707;2.1578947368;18;17.2831578947;7;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;222;75;42;708;1.85;9.5;10.14;6;0;2;1;1;20;0.05;real
303862998;7041608;4594;59;15;50;709;1.95;9.5;11.32;9;0;2;1;1;20;0;real
303862998;7041608;4594;42;17;33;710;1.9583333333;23;16.8783333333;6;0;1;0;1;24;0;real
303862998;7041608;4594;28;13;40;711;2.1875;15;16.4625;8;0;1;0;1;16;0.0625;real
303862998;7041608;4594;73;18;36;712;2.5294117647;16;20.8870588235;9;0;1;0;1;17;0.1176470588;real
303862998;7041608;4594;37;10;34;713;1.7272727273;10.5;9.0818181818;7;0;2;1;1;22;0.0454545455;real
303862998;7041608;4594;85;16;40;714;2.6842105263;18;23.4936842105;9;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;95;29;25;715;2625;15;21625;10;0;1;0;1;16;0.1875;real
303862998;7041608;4594;61;13;44;716;1.75;11.5;9.74;6;0;2;0;1;24;0.0416666667;real
303862998;7041608;4594;50;11;38;717;2.5;5.25;15.86;7;0;4;3;1;20;0;real
303862998;7041608;4594;56;12;48;718;1.7368421053;18;12.3147368421;9;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;185;50;29;719;1.7391304348;11;9.4167391304;6;0;2;1;1;23;0.0434782609;real
303862998;7041608;4594;64;28;41;720;2.1176470588;8;12.7132352941;7;0;2;1;1;17;0.1176470588;real
303862998;7041608;4594;137;26;45;721;1.7894736842;18;12.9357894737;8;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;760;164;45;722;2.2222222222;17;17.6522222222;9;0;1;0;1;18;0;real
303862998;7041608;4594;89;25;17;723;1.9230769231;6;9.6373076923;3;0;2;1;1;13;0.1538461538;real
303862998;7041608;4594;86;16;48;724;2.3157894737;18;19.1463157895;9;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;78;23;29;725;2.2352941176;8;14.1014705882;8;0;2;1;1;17;0;real
303862998;7041608;4594;60;13;48;726;2.8235294118;16;24.3576470588;10;0;1;0;1;17;0;real
303862998;7041608;4594;84;29;44;727;1.7058823529;8;7.8544117647;4;0;2;1;1;17;0.0588235294;real
303862998;7041608;4594;688;179;30;728;2.4117647059;8;16.1838235294;6;0;2;1;1;17;0.0588235294;real
303862998;7041608;4594;190;84;38;729;2.8125;15;23.8375;10;0;1;0;1;16;0;real
303862998;7041608;4594;514;146;25;730;2.0454545455;11;12.8363636364;5;0;2;1;1;22;0.0909090909;real
303862998;7041608;4594;97;16;44;731;1.7;4.5;6.42;4;0;2;1;1;10;0;real
303862998;7041608;4594;519;131;38;732;2.1818181818;11;14.4454545455;7;0;2;1;1;22;0.1818181818;real
303862998;7041535;4593;94;15;44;733;2.4166666667;5.5;15.2666666667;9;0;2;1;1;12;0.25;real
303862998;7041535;4593;185;48;48;734;2.8235294118;16;24.3576470588;9;0;1;0;1;17;0;real
303862998;7041608;4594;186;44;39;735;2.0952380952;20;17.3238095238;9;0;1;0;1;21;0.0476190476;real
303862998;7041608;4594;206;63;40;736;1.7647058824;8;8.5485294118;4;0;2;0;1;17;0.0588235294;real
303862998;7041608;4594;40;14;43;737;1.9;19;14.63;8;0;1;0;1;20;0.15;real
303862998;7041535;4593;38;6;48;738;1.7857142857;6.5;8.2114285714;6;0;2;1;1;14;0.2142857143;real
303862998;7041608;4594;144;35;24;739;2.2;19;18.17;8;0;1;0;1;20;0.05;real
303862998;7041608;4594;273;69;27;740;1.8095238095;6.6666666667;8.4923809524;5;0;3;2;1;21;0.0476190476;real
303862998;7041608;4594;36;4;43;741;2.75;15;23.1;10;0;1;0;1;16;0;real
303862998;7041608;4594;154;31;36;742;2.5263157895;9.5;17.9255263158;6;0;2;1;1;19;0.2105263158;real
303862998;7041608;4594;76;7;24;743;2.4375;15;19.4125;9;0;1;0;1;16;0.0625;real
303862998;7041608;4594;57;20;40;744;1.8181818182;11;10.1545454545;6;0;2;1;1;22;0.0454545455;real
303862998;7041608;4594;239;58;40;745;2.2631578947;18;18.5252631579;8;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;47;11;44;746;2.8235294118;16;24.3576470588;11;0;1;0;1;17;0;real
303862998;7041608;4594;90;10;37;747;1.7142857143;6.5;7.3685714286;3;0;2;1;1;14;0;real
303862998;7041608;4594;122;52;22;748;2.7;4.5;18.22;6;0;2;1;1;10;0.3;real
303862998;7041608;4594;144;39;17;749;2.3888888889;17;19.6188888889;9;0;1;0;1;18;0;real
303862998;7041608;4594;73;19;44;750;1.8;9.5;9.55;8;0;2;1;1;20;0.15;real
303862998;7041608;4594;904;302;28;751;2;5.5;10.35;5;0;2;0;1;12;0.0833333333;real
303862998;7041608;4594;75;8;44;752;2.2222222222;9;14.1422222222;10;0;2;1;1;18;0.0555555556;real
303862998;7041608;4594;1610;428;19;753;2.1052631579;18;16.6621052632;7;0;1;0;1;19;0.1052631579;real
303862998;7041608;4594;153;27;48;754;2.4444444444;17;20.2744444444;9;0;1;0;1;18;0;real
303862998;7041608;4594;115;17;36;755;1.7619047619;20;13.3904761905;6;0;1;0;1;21;0.0476190476;real
303862998;7041608;4594;379;124;22;756;2.4444444444;8;16.7644444444;5;0;1;1;1;9;0.2222222222;real
303862998;7041608;4594;99;23;47;757;1.7;9;8.37;3;0;1;0;1;10;0;real
303862998;7041608;4594;180;26;42;758;2.3157894737;18;19.1463157895;9;0;1;0;1;19;0.1578947368;real
303862998;7041608;4594;582;102;41;759;1.75;7.5;8.18;8;0;2;0;1;16;0.0625;real
303862998;7041608;4594;246;27;42;760;2.3157894737;18;19.1463157895;7;0;1;0;1;19;0.1578947368;real
303862998;7041608;4594;155;19;42;761;1.9;9;10.73;2;0;1;0;1;10;0;real
303862998;7041608;4594;213;37;46;762;2;11.5;12.69;5;0;2;0;1;24;125;real
303862998;7041608;4594;1941;529;46;763;1.5;23;11.47;6;0;1;0;1;24;0;real
303862998;7041608;4594;96;22;36;764;1.8333333333;11;10.7233333333;6;0;1;0;1;12;0;real
303862998;7041608;4594;241;57;44;765;2.0434782609;22;17.4930434783;5;0;1;0;1;23;0;real
303862998;7041608;4594;715;188;18;766;3;6.5;22.54;8;0;2;0;1;14;0;real
303862998;7041608;4594;346;124;43;767;2.1578947368;18;17.2831578947;8;0;1;0;1;19;0.1052631579;real
303862998;7041608;4594;227;57;38;768;2.1;6.3333333333;11.79;6;0;3;2;1;20;0.05;real
303862998;7041608;4594;247;107;37;769;1.9090909091;7;9.7972727273;5;0;3;2;1;22;0.0909090909;real
303862998;7041608;4594;137;36;34;770;2.1904761905;20;18.4476190476;7;0;1;0;1;21;0.0952380952;real
303862998;7041608;4594;82;10;44;771;2.3;9.5;15.45;8;0;2;0;1;20;0.1;real
303862998;7041608;4594;121;28;41;772;2.1176470588;16;16.0282352941;11;0;1;0;1;17;0.1176470588;real
303862998;7041608;4594;60;16;43;773;2.0952380952;10;13.2288095238;8;0;2;1;1;21;0.1904761905;real
303862998;7041608;4594;156;46;36;774;1.6363636364;10;8.0090909091;3;0;1;0;1;11;0;real
303862998;7041608;4594;290;71;35;775;2.0476190476;20;16.7619047619;8;0;1;0;1;21;0.0476190476;real
303862998;7041608;4594;80;12;43;776;1.8095238095;20;13.9523809524;8;0;1;0;1;21;0.2380952381;real
303862998;7041608;4594;183;17;41;777;2.0555555556;17;15.6855555556;9;0;1;0;1;18;0.1666666667;real
303862998;7041608;4594;100;20;31;778;1.8888888889;17;13.7188888889;8;0;1;0;1;18;0.2222222222;real
303862998;7041608;4594;59;19;32;779;2.75;15;23.1;8;0;1;0;1;16;125;real
303862998;7041608;4594;80;26;34;780;2.2777777778;17;18.3077777778;7;0;1;0;1;18;0.1111111111;real
303862998;7041608;4594;76;13;27;781;2.2631578947;18;18.5252631579;8;0;1;0;1;19;0.1052631579;real
303862998;7041608;4594;69;17;33;782;1.7142857143;20;12.8285714286;6;0;1;0;1;21;0.0476190476;real
303862998;7041608;4594;51;11;22;783;2.1875;15;16.4625;10;0;1;0;1;16;0.0625;real
303862998;7041608;4594;245;76;48;784;2.0476190476;20;16.7619047619;8;0;1;0;1;21;0.0952380952;real
303862998;7041608;4594;317;96;38;785;2.1578947368;18;17.2831578947;9;0;1;0;1;19;0.0526315789;real
303862998;7041608;4594;195;67;43;786;1.9375;15;13.5125;6;0;1;0;1;16;0;real
303862998;7041535;4593;254;81;38;787;2.1333333333;14;15.4333333333;7;0;1;0;1;15;0;real
303862998;7041608;4594;72;13;40;788;2.4285714286;6.5;15.7971428571;8;0;2;1;1;14;0.0714285714;real
303862998;7041608;4594;59;6;46;789;1.8;14;11.5;8;0;1;0;1;15;0.0666666667;real
303862998;7041608;4594;83;13;42;790;1.9411764706;16;13.9458823529;8;0;1;0;1;17;0.0588235294;real
303862998;7041608;4594;116;17;39;791;1.8333333333;11;10.7233333333;4;0;1;0;1;12;0.0833333333;real
303862998;7041608;4594;100;33;37;792;2.5263157895;9.5;17.9255263158;9;0;2;1;1;19;0.1052631579;real
303862998;7041535;4593;45;8;46;793;2;9;11715;8;0;2;0;1;19;0.0526315789;real
303862998;7041608;4594;115;21;37;794;2.15;19;17.58;8;0;1;0;1;20;0.15;real
303862998;7041608;4594;32;8;45;795;2.2352941176;5.3333333333;12.9964705882;9;0;3;1;1;17;0.2352941176;real
147491390;1113108;1736;7;2;36;796;2.1052631579;18;16.6621052632;9;0;1;0;1;19;0;real
147491390;1113108;1736;10;5;38;797;2.7058823529;16;22.9694117647;9;0;1;0;1;17;0.1176470588;real
147491390;1113108;1736;10;3;27;798;2.1;19;16.99;6;0;1;0;1;20;0.1;real
147491390;1113108;1736;3;0;41;799;2.0526315789;18;16.0410526316;8;0;1;0;1;19;0.0526315789;real
147491390;1113108;1736;11;5;25;800;2.1764705882;16;16.7223529412;8;0;1;0;1;17;0.1176470588;real
147491390;1113108;1736;7;2;34;801;2.5555555556;17;21.5855555556;8;0;1;0;1;18;0;real
147491390;1113108;1736;4;1;18;802;1.85;19;14.04;7;0;1;0;1;20;0.1;real
147491390;1113109;1736;4;1;36;803;2.5;17;20.93;8;0;1;0;1;18;0.0555555556;real
147491390;1113109;1736;2;1;22;804;1.8;19;13.45;6;0;1;0;1;20;0;real
147491390;1113109;1736;2;1;34;805;1.8095238095;20;13.9523809524;8;0;1;0;1;21;0.0952380952;real
147491390;1113108;1736;7;0;32;806;2.25;11;15.64;5;0;1;0;1;12;0.1666666667;real
147491390;1113108;1736;8;2;18;807;1.9523809524;20;15.6380952381;6;0;1;0;1;21;0.0476190476;real
147491390;1113108;1736;6;1;31;808;2.5;4.5;15.86;5;0;2;1;1;10;0.5;real
147491390;1113108;1736;12;5;28;809;1.619047619;20;11.7047619048;4;0;1;0;1;21;0.1904761905;real
147491390;1113108;1736;12;5;20;810;2;8;11.52;2;0;1;1;1;9;0;real
147491390;1113108;1736;4;1;16;811;1.7142857143;20;12.8285714286;8;0;1;0;1;21;0;real
147491390;1113108;1736;5;2;36;812;2;5;10155;4;0;2;1;1;11;0;real
147491390;1113108;1736;5;4;36;813;1.8888888889;8.5;10.2088888889;6;0;2;1;1;18;0.1111111111;real
147491390;1113108;1736;13;6;31;814;1.7777777778;8.5;8.8977777778;8;0;2;1;1;18;0.0555555556;real
147491390;1113108;1736;1;1;22;815;1.8;4.5;7.6;2;0;2;0;1;10;0.1;real
147491390;1113108;1736;15;5;31;816;1.9375;7.5;10.3925;5;0;2;1;1;16;0.0625;real
147491390;1113108;1736;6;2;41;817;1.8666666667;13;12.2866666667;7;0;1;0;2;15;0.0666666667;real
147491390;1113108;1736;18;3;43;818;2.5;2;14.69;2;0;4;4;1;8;0;real
147491390;1113108;1736;18;8;45;819;1.7777777778;4;7.1427777778;2;0;2;2;1;9;0;real
147491390;1113108;1736;6;0;23;820;2.25;15;17.2;7;0;1;0;1;16;0.0625;real
147491390;1113108;1736;11;1;25;821;1.6363636364;21;12.2990909091;6;0;1;0;1;22;0.0909090909;real
147491390;1113108;1736;10;0;15;822;2.3846153846;4;14.2384615385;5;0;3;3;2;13;0;real
147491390;1113108;1736;26;4;27;823;1.5714285714;6.5;5.6828571429;3;0;2;1;1;14;0.0714285714;real
147491390;1113108;1736;5;1;36;824;2.0666666667;3.75;10.2591666667;3;0;4;4;1;15;0.0666666667;real
147491390;1113108;1736;7;0;45;825;1.8636363636;21;14.9809090909;7;0;1;0;1;22;0.1818181818;real
147491390;1113108;1736;5;1;32;826;1.72;24;14456;5;0;1;0;1;25;0.12;real
147491390;1113108;1736;26;13;36;827;2.3684210526;6.3333333333;14.8273684211;7;0;3;2;1;19;0.1052631579;real
147491390;1113108;1736;10;6;43;828;2.3;4.5;13.5;2;0;2;1;1;10;0;real
